OTU_ID	14A0247_8	14A0051_8	14A0381_26	14A0533_26	14A0295_8	14A0169_26	14A0069_8	14A0497_26	14A0023_8	14A0547_26	14A0572_26	14A0451_26	14A0569_26	14A0001_8	14A0101_8	14A0385_26	14A0501_26	14A0577_8	14A0253_26	14A0171_26	14A0307_26	14A0485_26	14A0493_26	14A0397_26	14A0511_26	14A0487_26	14A0479_26	14A0087_26	14A0566_26	14A0081_8	14A0495_26	14A0565_26	14A0411_26	14A0369_26	14A0443_26	14A0271_8	14A0439_26	14A0453_26	14A0455_26	14A0549_26	14A0519_26	14A0447_26	14A0529_26	14A0419_26	14A0421_26	14A0349_26	14A0223_26	14A0475_26	14A0437_26	14A0473_26	14A0309_26	14A0539_26	14A0491_26	14A0459_26	14A0333_26	14A0240_26	14A0355_26	14A0277_8	14A0423_26	14A0209_26	14A0401_26	14A0403_26	14A0507_26	14A0329_26	14A0441_26	14A0317_26	14A0103_8	14A0283_8	14A0371_26	14A0461_26	14A0405_26	14A0313_8	14A0211_26	14A0261_8	14A0011_8	14A0564_26	14A0039_8	14A0573_26	14A0031_8	14A0025_8	14A0457_26	14A0047_8	14A0513_26	14A0225_8	14A0505_26	14A0425_26	14A0073_8	14A0221_26	14A0445_8	14A0255_8	14A0465_26	14A0113_26	14A0463_26	14A0005_8	14A0017_8	14A0045_8	14A0067_8	14A0407_26	14A0413_26	14A0477_26	14A0574_26	14A0361_26	14A0269_26	14A0389_26	14A0319_26	14A0331_26	14A0471_26	14A0297_8	14A0003_8	14A0091_8	14A0383_26	14A0395_8	14A0351_26	14A0449_26	14A0321_8	14A0483_26	14A0053_8	14A0285_26	14A0467_26	14A0429_26	14A0521_26	14A0049_8	14A0469_26	14A0337_26	14A0305_8	14A0427_26	14A0357_8	14A0273_26	14A0019_8	14A0027_8	14A0275_8	14A0576_8	14A0339_8	14A0015_8	14A0083_8	14A0215_26	14A0157_26	14A0075_8	14A0353_26	14A0079_26	14A0055_8	14A0523_26	14A0097_8	14A0021_8	14A0299_26	14A0063_8	14A0095_8	14A0231_8	14A0065_8	14A0085_8	14A0057_8	14A0013_8	14A0059_8	14A0035_8	14A0387_26	14A0240_8	14A0393_8	14A0291_8	14A0343_8	14A0373_26	14A0359_26	14A0377_8	14A0325_8	14A0043_8	14A0033_8	14A0105_8	14A0345_8	14A0267_8	14A0009_8	14A0007_8	14A0093_26	14A0137_26	14A0265_8	14A0155_26	14A0167_26	14A0481_26
New.ReferenceOTU3596	6.0	0.0	0.0	0.0	1.0	9.0	61.0	1.0	4.0	1.0	1.0	3.0	10.0	1.0	0.0	6.0	9.0	3.0	0.0	0.0	1.0	7.0	3.0	0.0	2.0	2.0	3.0	6.0	1.0	9.0	9.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	1.0	1.0	0.0	7.0	14.0	8.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	0.0	0.0	8.0	8.0	1.0	4.0	16.0	4.0	0.0	11.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	2.0	2.0	5.0	0.0	7.0	8.0	1.0	14.0	27.0	0.0	0.0	7.0	0.0	2.0	0.0	16.0	2.0	2.0	0.0	1.0	1.0	5.0	0.0	0.0	1.0	5.0	4.0	0.0	6.0	0.0	3.0	8.0	12.0	1.0	0.0	0.0	5.0	3.0	1.0	0.0	2.0	0.0	0.0	0.0	33.0	2.0	0.0	3.0	1.0	4.0	0.0	0.0	2.0	22.0	0.0	0.0	4.0	4.0	0.0	5.0	2.0	0.0	1.0	2.0	2.0	0.0	24.0	2.0	17.0	1.0	0.0	0.0	1.0	4.0	0.0	4.0	3.0	17.0	0.0	1.0	3.0	0.0	1.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	1.0
New.ReferenceOTU4923	2.0	0.0	0.0	0.0	2.0	1.0	42.0	0.0	4.0	0.0	0.0	2.0	7.0	0.0	1.0	1.0	4.0	2.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	2.0	12.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	1.0	3.0	2.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2.0	0.0	4.0	10.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	8.0	1.0	0.0	1.0	0.0	0.0	4.0	13.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	13.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	6.0	0.0	2.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	7.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5035	1.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	8.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	10.0	0.0	1.0	3.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	10.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	1.0	3.0	0.0	4.0	2.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	7.0	2.0	1.0	0.0	5.0	1.0	3.0	0.0	1.0	1.0	4.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	6.0	0.0	3.0	0.0	1.0	1.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	3.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0
New.ReferenceOTU2561	2.0	0.0	0.0	0.0	1.0	3.0	31.0	0.0	1.0	3.0	0.0	2.0	4.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0	0.0	3.0	0.0	0.0	1.0	2.0	2.0	8.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	4.0	6.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	4.0	3.0	0.0	3.0	1.0	4.0	0.0	4.0	0.0	2.0	0.0	0.0	6.0	0.0	1.0	1.0	1.0	1.0	0.0	3.0	4.0	0.0	4.0	16.0	0.0	0.0	2.0	1.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	6.0	2.0	0.0	3.0	0.0	1.0	5.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	11.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	7.0	0.0	11.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5199	0.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	7.0	1.0	2.0	1.0	0.0	0.0	2.0	0.0	2.0	1.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	10.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	3.0	1.0	0.0	0.0	52.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	30.0	3.0	1.0	0.0	0.0	15.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	13.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	2.0	0.0
New.ReferenceOTU7906	5.0	0.0	0.0	0.0	1.0	6.0	54.0	7.0	6.0	0.0	1.0	2.0	2.0	0.0	1.0	3.0	6.0	1.0	0.0	3.0	1.0	4.0	3.0	0.0	1.0	3.0	0.0	4.0	0.0	13.0	6.0	0.0	1.0	0.0	2.0	5.0	1.0	3.0	0.0	2.0	0.0	5.0	8.0	6.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	1.0	17.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	2.0	3.0	0.0	2.0	10.0	4.0	0.0	12.0	0.0	2.0	0.0	0.0	9.0	0.0	2.0	0.0	1.0	1.0	0.0	6.0	6.0	1.0	13.0	15.0	0.0	0.0	4.0	0.0	0.0	0.0	12.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	9.0	7.0	0.0	4.0	0.0	1.0	9.0	13.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	5.0	0.0	2.0	1.0	1.0	0.0	1.0	3.0	7.0	0.0	0.0	4.0	2.0	1.0	2.0	0.0	0.0	0.0	1.0	3.0	0.0	13.0	2.0	16.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	4.0	11.0	0.0	2.0	2.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3259	0.0	3.0	4.0	0.0	4.0	78.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	2.0	0.0	11.0	0.0	0.0	0.0	34.0	10.0	0.0	0.0	0.0	12.0	0.0	1.0	1.0	0.0	95.0	170.0	0.0	0.0	10.0	0.0	0.0	1.0	8.0	0.0	1.0	16.0	0.0	5.0	0.0	26.0	100.0	0.0	0.0	10.0	0.0	30.0	1.0	0.0	0.0	1.0	5.0	86.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	10.0	0.0	0.0	0.0	0.0	2.0	214.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	17.0	1.0	202.0	3.0	0.0	8.0	2.0	0.0	0.0	2.0	12.0	305.0	34.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	101.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	32.0	75.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	14.0	1.0	0.0	31.0	0.0	2.0	1.0	0.0	8.0	1.0	1.0	1.0	2.0	1.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0
New.ReferenceOTU1267	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	6.0	0.0	1.0	7.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	6.0	0.0	2.0	0.0	1.0	3.0	1.0	1.0	0.0	7.0	1.0	0.0	1.0	1.0	0.0	2.0	3.0	1.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	6.0	2.0	0.0	2.0	0.0	1.0	0.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	1.0	2.0	1.0	0.0	4.0	3.0	3.0	0.0	2.0	2.0	6.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	1.0	4.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	1.0	2.0	0.0	3.0	2.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	0.0	3.0	4.0	4.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
New.ReferenceOTU131	0.0	26.0	0.0	6.0	24.0	58.0	2.0	0.0	1.0	0.0	6.0	1.0	1.0	3.0	0.0	0.0	18.0	1.0	0.0	0.0	0.0	6.0	0.0	1.0	11.0	7.0	1.0	1.0	1.0	16.0	1.0	17.0	24.0	5.0	2.0	2.0	3.0	0.0	0.0	1.0	7.0	0.0	2.0	5.0	1.0	2.0	2.0	2.0	2.0	1.0	0.0	3.0	1.0	5.0	0.0	0.0	0.0	1.0	1.0	2.0	7.0	0.0	15.0	1.0	0.0	1.0	12.0	6.0	0.0	6.0	1.0	2.0	0.0	13.0	1.0	0.0	1.0	1.0	4.0	1.0	0.0	1.0	5.0	19.0	15.0	7.0	6.0	1.0	4.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	6.0	6.0	10.0	9.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	15.0	5.0	10.0	0.0	3.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	3.0	1.0	1.0	2.0	5.0	7.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	13.0	0.0	9.0	10.0	5.0	0.0	6.0	0.0	27.0	0.0	0.0	4.0	0.0	27.0	0.0	0.0	14.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU137	2.0	5.0	1.0	0.0	0.0	22.0	0.0	1.0	18.0	0.0	0.0	18.0	4.0	1.0	0.0	12.0	1.0	0.0	1.0	0.0	1.0	1.0	3.0	2.0	1.0	2.0	0.0	20.0	0.0	8.0	0.0	1.0	33.0	0.0	4.0	0.0	6.0	10.0	1.0	2.0	4.0	30.0	7.0	0.0	6.0	1.0	0.0	7.0	7.0	1.0	1.0	5.0	37.0	5.0	3.0	0.0	5.0	0.0	4.0	0.0	2.0	2.0	1.0	1.0	2.0	0.0	11.0	4.0	11.0	0.0	8.0	11.0	0.0	8.0	4.0	0.0	1.0	1.0	23.0	5.0	0.0	0.0	1.0	0.0	1.0	22.0	8.0	1.0	9.0	8.0	0.0	0.0	26.0	9.0	8.0	2.0	8.0	7.0	26.0	2.0	3.0	19.0	3.0	0.0	0.0	0.0	1.0	5.0	0.0	1.0	10.0	2.0	10.0	0.0	15.0	1.0	0.0	1.0	14.0	1.0	0.0	3.0	2.0	0.0	1.0	16.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	7.0	2.0	9.0	0.0	9.0	4.0	0.0	3.0	0.0	4.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	17.0	1.0	0.0	8.0	2.0	1.0	1.0	7.0	10.0	0.0	6.0	1.0	19.0	0.0	0.0	11.0	0.0	0.0	6.0	2.0	0.0	3.0	0.0	0.0	0.0	3.0
New.ReferenceOTU2315	1.0	0.0	0.0	0.0	2.0	5.0	31.0	4.0	3.0	1.0	0.0	2.0	3.0	0.0	0.0	3.0	7.0	2.0	1.0	1.0	0.0	4.0	2.0	0.0	1.0	3.0	0.0	7.0	0.0	7.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	1.0	2.0	0.0	9.0	3.0	4.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	11.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0	0.0	0.0	0.0	6.0	2.0	0.0	2.0	8.0	3.0	0.0	10.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	1.0	0.0	1.0	0.0	6.0	4.0	0.0	6.0	15.0	1.0	0.0	4.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	2.0	0.0	1.0	0.0	2.0	8.0	4.0	1.0	0.0	0.0	3.0	2.0	0.0	1.0	4.0	0.0	0.0	0.0	18.0	4.0	0.0	2.0	0.0	0.0	0.0	1.0	5.0	10.0	0.0	1.0	4.0	0.0	0.0	6.0	2.0	0.0	1.0	0.0	2.0	0.0	14.0	0.0	11.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	4.0	13.0	0.0	0.0	1.0	0.0	0.0	1.0	5.0	1.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0
New.ReferenceOTU4169	2.0	2.0	1.0	0.0	5.0	4.0	64.0	3.0	10.0	1.0	0.0	6.0	4.0	0.0	0.0	4.0	14.0	5.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	4.0	0.0	13.0	0.0	10.0	12.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	0.0	1.0	0.0	9.0	16.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	15.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	8.0	1.0	0.0	0.0	9.0	6.0	0.0	9.0	14.0	1.0	0.0	15.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	0.0	1.0	0.0	9.0	4.0	0.0	8.0	29.0	0.0	0.0	3.0	1.0	2.0	0.0	15.0	0.0	4.0	0.0	0.0	3.0	5.0	2.0	0.0	0.0	8.0	4.0	1.0	5.0	0.0	1.0	5.0	16.0	0.0	0.0	0.0	3.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	26.0	5.0	0.0	3.0	0.0	0.0	0.0	1.0	6.0	13.0	0.0	0.0	5.0	3.0	0.0	3.0	0.0	0.0	3.0	0.0	6.0	0.0	21.0	0.0	15.0	1.0	1.0	0.0	0.0	3.0	0.0	6.0	3.0	20.0	0.0	1.0	2.0	0.0	1.0	2.0	4.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2811	6.0	1.0	0.0	0.0	3.0	15.0	87.0	5.0	15.0	2.0	1.0	3.0	12.0	1.0	0.0	10.0	7.0	7.0	0.0	4.0	0.0	15.0	3.0	0.0	1.0	2.0	3.0	20.0	0.0	11.0	10.0	0.0	0.0	0.0	0.0	11.0	0.0	4.0	0.0	0.0	0.0	19.0	17.0	14.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	6.0	20.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	1.0	0.0	0.0	9.0	11.0	1.0	3.0	9.0	5.0	0.0	20.0	0.0	0.0	0.0	0.0	17.0	0.0	3.0	1.0	1.0	3.0	0.0	16.0	11.0	0.0	11.0	36.0	2.0	0.0	7.0	0.0	3.0	0.0	12.0	2.0	1.0	1.0	0.0	1.0	11.0	1.0	0.0	0.0	11.0	8.0	1.0	5.0	0.0	1.0	19.0	28.0	0.0	0.0	0.0	2.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	46.0	10.0	0.0	6.0	3.0	3.0	1.0	3.0	7.0	22.0	0.0	0.0	18.0	3.0	0.0	7.0	2.0	0.0	2.0	0.0	5.0	0.0	33.0	6.0	30.0	4.0	1.0	0.0	1.0	1.0	0.0	7.0	3.0	30.0	0.0	3.0	1.0	1.0	0.0	5.0	6.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	0.0	0.0	0.0
New.ReferenceOTU5457	1.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	3.0	1.0	0.0	7.0	0.0	1.0	0.0	1.0	4.0	0.0	1.0	2.0	5.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	14.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0	3.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	3.0	5.0	0.0	3.0	1.0	0.0	0.0	5.0	2.0	2.0	0.0	3.0	4.0	7.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	1.0	0.0	2.0	1.0	2.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	6.0	1.0	1.0	1.0	0.0	1.0	1.0	6.0	2.0	0.0	1.0	1.0	3.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1080	0.0	2.0	2.0	4.0	33.0	5.0	10.0	0.0	4.0	7.0	0.0	0.0	26.0	12.0	1.0	0.0	2.0	10.0	1.0	0.0	0.0	16.0	4.0	6.0	2.0	20.0	5.0	1.0	1.0	24.0	0.0	9.0	1.0	0.0	0.0	7.0	1.0	7.0	0.0	2.0	0.0	6.0	7.0	1.0	2.0	29.0	0.0	12.0	1.0	1.0	0.0	11.0	7.0	3.0	8.0	0.0	0.0	0.0	3.0	4.0	12.0	6.0	2.0	5.0	1.0	3.0	26.0	1.0	0.0	6.0	0.0	5.0	2.0	6.0	3.0	2.0	1.0	0.0	2.0	0.0	1.0	1.0	2.0	16.0	3.0	13.0	19.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	36.0	18.0	45.0	3.0	9.0	0.0	3.0	1.0	1.0	0.0	1.0	3.0	98.0	0.0	0.0	4.0	0.0	19.0	18.0	0.0	0.0	2.0	2.0	0.0	3.0	9.0	0.0	0.0	4.0	7.0	2.0	1.0	8.0	0.0	4.0	0.0	2.0	3.0	4.0	3.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	8.0	0.0	10.0	4.0	0.0	27.0	2.0	13.0	47.0	5.0	6.0	0.0	3.0	13.0	2.0	2.0	0.0	0.0	16.0	4.0	14.0	0.0	6.0	0.0	3.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0
New.ReferenceOTU1695	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	20.0	0.0	19.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	5.0	3.0	4.0	0.0	29.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	14.0	0.0	2.0	0.0	0.0	1.0	14.0	0.0	0.0	1.0	3.0	9.0	0.0	7.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	1.0	0.0	7.0	0.0	2.0	3.0	4.0	1.0	0.0	0.0	0.0	0.0	59.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	13.0	1.0	20.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	4.0	2.0	0.0	0.0	19.0	23.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	9.0	1.0	0.0	0.0	6.0	20.0	58.0	0.0	14.0	0.0	1.0	0.0	3.0	11.0	0.0	0.0	0.0	1.0	1.0	4.0	0.0	0.0	0.0	26.0	7.0	3.0	0.0	2.0	0.0	1.0	0.0
New.ReferenceOTU2485	118.0	1.0	0.0	4.0	2219.0	1.0	6.0	1.0	0.0	0.0	2.0	7.0	1.0	0.0	0.0	0.0	125.0	3.0	0.0	0.0	0.0	1.0	6.0	0.0	19.0	98.0	39.0	1.0	4.0	57.0	3.0	26.0	14.0	0.0	0.0	0.0	5.0	0.0	3.0	20.0	6.0	3.0	7.0	0.0	0.0	0.0	0.0	344.0	0.0	1.0	0.0	3.0	2.0	6.0	1.0	0.0	0.0	0.0	0.0	1.0	118.0	54.0	4.0	0.0	2.0	0.0	2.0	16.0	9.0	4.0	101.0	2.0	0.0	189.0	2.0	7.0	2.0	3.0	82.0	3.0	1.0	3.0	105.0	743.0	2.0	0.0	143.0	0.0	5.0	35.0	1.0	0.0	12.0	0.0	1.0	2.0	0.0	10.0	2.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	60.0	1106.0	0.0	0.0	0.0	2.0	0.0	1316.0	5.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	2.0	8.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	1.0	0.0	15.0	17.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	2.0	11.0	3.0	0.0	0.0	9.0	24.0	1.0	17.0	172.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
